word;aoa;percentknown;;;;;;
onverdroten;12,25;44,4;;;;;;
wangzak;12,25;40,0;;;;;;
bovist;12,25;22,2;;;;;;
inciviek;12,25;22,2;;;;;;
slampamper;12,25;22,2;;;;;;
diacones;12,25;20,0;;;;;;
input;12,25;100,0;;;;;;
vinyl;12,25;97,5;;;;;;
grotesk;12,26;91,0;;;;;;
oleander;12,26;54,2;;;;;;
hort;12,26;54,0;;;;;;
makelaar;12,26;100,0;;;;;;
druil;12,26;67,7;;;;;;
aambeien;12,26;95,0;;;;;;
desgewenst;12,26;95,0;;;;;;
loodvrij;12,26;95,0;;;;;;
onomwonden;12,26;95,0;;;;;;
promille;12,26;95,0;;;;;;
provisiekast;12,26;95,0;;;;;;
ruimhartig;12,26;95,0;;;;;;
werkschuw;12,26;95,0;;;;;;
fond;12,27;90,7;;;;;;
dingo;12,27;60,0;;;;;;
steg;12,27;24,2;;;;;;
borgtocht;12,27;83,3;;;;;;
gorgonzola;12,27;83,3;;;;;;
gunsteling;12,27;83,3;;;;;;
lijnolie;12,27;83,3;;;;;;
orakelen;12,27;83,3;;;;;;
overklassen;12,27;83,3;;;;;;
paraferen;12,27;83,3;;;;;;
slotgala;12,27;83,3;;;;;;
spionkop;12,27;83,3;;;;;;
tomeloos;12,27;75,0;;;;;;
zifterij;12,27;75,0;;;;;;
heling;12,27;95,4;;;;;;
dreg;12,27;29,6;;;;;;
node;12,27;66,6;;;;;;
sage;12,27;91,3;;;;;;
aorta;12,27;97,5;;;;;;
krek;12,27;19,6;;;;;;
kramakkelig;12,27;61,1;;;;;;
mesjogge;12,27;61,1;;;;;;
schalm;12,27;61,1;;;;;;
zegepraal;12,27;61,1;;;;;;
odeur;12,27;90,7;;;;;;
curve;12,27;100,0;;;;;;
dealer;12,28;100,0;;;;;;
dynamisch;12,28;100,0;;;;;;
verwoed;12,28;96,0;;;;;;
ets;12,28;79,8;;;;;;
adoreren;12,28;100,0;;;;;;
afzetgebied;12,28;100,0;;;;;;
amateurisme;12,28;100,0;;;;;;
asielzoeker;12,28;100,0;;;;;;
autisme;12,28;100,0;;;;;;
beduidend;12,28;100,0;;;;;;
boerka;12,28;100,0;;;;;;
brainstormen;12,28;100,0;;;;;;
breekpunt;12,28;100,0;;;;;;
casting;12,28;100,0;;;;;;
compositie;12,28;100,0;;;;;;
condensatie;12,28;100,0;;;;;;
criterium;12,28;100,0;;;;;;
databank;12,28;100,0;;;;;;
diplomatisch;12,28;100,0;;;;;;
disciplinair;12,28;100,0;;;;;;
escorteren;12,28;100,0;;;;;;
etaleren;12,28;100,0;;;;;;
filtreren;12,28;100,0;;;;;;
folklore;12,28;100,0;;;;;;
fraudeur;12,28;100,0;;;;;;
geaardheid;12,28;100,0;;;;;;
geducht;12,28;100,0;;;;;;
generaliseren;12,28;100,0;;;;;;
hindoeïsme;12,28;100,0;;;;;;
hysterie;12,28;100,0;;;;;;
ingevolge;12,28;100,0;;;;;;
landverraad;12,28;100,0;;;;;;
lichtvoetig;12,28;100,0;;;;;;
magnetiseren;12,28;100,0;;;;;;
mutant;12,28;100,0;;;;;;
onthechting;12,28;100,0;;;;;;
ontluisteren;12,28;100,0;;;;;;
ontvreemden;12,28;100,0;;;;;;
ontzenuwen;12,28;100,0;;;;;;
opwaarderen;12,28;100,0;;;;;;
oraal;12,28;100,0;;;;;;
pleidooi;12,28;100,0;;;;;;
poliep;12,28;100,0;;;;;;
prediken;12,28;100,0;;;;;;
psychiatrie;12,28;100,0;;;;;;
reageerbuis;12,28;100,0;;;;;;
rechtszitting;12,28;100,0;;;;;;
reguleren;12,28;100,0;;;;;;
stupide;12,28;100,0;;;;;;
traceerbaar;12,28;100,0;;;;;;
urinemonster;12,28;100,0;;;;;;
verstarren;12,28;100,0;;;;;;
voortstuwing;12,28;100,0;;;;;;
weerlegging;12,28;100,0;;;;;;
zakencijfer;12,28;100,0;;;;;;
zeemijl;12,28;100,0;;;;;;
zelfbehoud;12,28;100,0;;;;;;
zen;12,28;100,0;;;;;;
ester;12,28;90,0;;;;;;
jumper;12,28;90,0;;;;;;
hope;12,28;86,0;;;;;;
wade;12,29;64,8;;;;;;
archivaris;12,29;77,8;;;;;;
breedsprakig;12,29;77,8;;;;;;
parkeerhaven;12,29;77,8;;;;;;
weifelen;12,29;77,8;;;;;;
ledigheid;12,29;70,0;;;;;;
luisterrijk;12,29;70,0;;;;;;
verbreiden;12,29;70,0;;;;;;
bezijden;12,29;38,9;;;;;;
horrelvoet;12,29;38,9;;;;;;
krasselen;12,29;38,9;;;;;;
stuken;12,29;38,9;;;;;;
vereend;12,29;38,9;;;;;;
zijig;12,29;38,9;;;;;;
palissade;12,29;35,0;;;;;;
roepzaal;12,29;35,0;;;;;;
schelling;12,29;35,0;;;;;;
scotoom;12,29;35,0;;;;;;
dealen;12,29;99,8;;;;;;
beschoren;12,29;94,4;;;;;;
bonobo;12,29;94,4;;;;;;
decoderen;12,29;94,4;;;;;;
drapering;12,29;94,4;;;;;;
era;12,29;94,4;;;;;;
eredivisie;12,29;94,4;;;;;;
institutie;12,29;94,4;;;;;;
jegens;12,29;94,4;;;;;;
legbatterij;12,29;94,4;;;;;;
luchtbrug;12,29;94,4;;;;;;
ontaard;12,29;94,4;;;;;;
vergelden;12,29;94,4;;;;;;
verordenen;12,29;94,4;;;;;;
versmaden;12,29;94,4;;;;;;
waardeoordeel;12,29;94,4;;;;;;
welslagen;12,29;94,4;;;;;;
yin;12,29;94,4;;;;;;
omlooptijd;12,29;85,0;;;;;;
onheuglijk;12,29;85,0;;;;;;
wanklank;12,29;85,0;;;;;;
erker;12,30;65,4;;;;;;
batik;12,30;69,8;;;;;;
eclips;12,30;100,0;;;;;;
koriander;12,30;87,0;;;;;;
adapter;12,30;100,0;;;;;;
erotisch;12,30;100,0;;;;;;
feminist;12,30;100,0;;;;;;
figuratief;12,30;100,0;;;;;;
fractuur;12,30;100,0;;;;;;
godslasterlijk;12,30;100,0;;;;;;
investering;12,30;100,0;;;;;;
luguber;12,30;100,0;;;;;;
monarchie;12,30;100,0;;;;;;
ronselen;12,30;100,0;;;;;;
sadistisch;12,30;100,0;;;;;;
simulator;12,30;100,0;;;;;;
tab;12,30;100,0;;;;;;
target;12,30;100,0;;;;;;
beknibbelen;12,30;55,6;;;;;;
dotteren;12,30;55,6;;;;;;
nopen;12,30;55,6;;;;;;
schofferen;12,30;55,6;;;;;;
voetstoots;12,30;55,6;;;;;;
appendicitis;12,30;100,0;;;;;;
DJ;12,30;100,0;;;;;;
drugsbezit;12,30;100,0;;;;;;
hersenvliesontsteking;12,30;100,0;;;;;;
jezuiet;12,30;100,0;;;;;;
powertraining;12,30;100,0;;;;;;
vice-president;12,30;100,0;;;;;;
schoonduiken;12,30;82,6;;;;;;
rozenkwarts;12,30;69,6;;;;;;
schorpioenvis;12,30;58,3;;;;;;
conga;12,30;29,2;;;;;;
gerbil;12,30;26,1;;;;;;
écru;12,30;13,0;;;;;;
globe;12,30;99,2;;;;;;
taekwondo;12,31;91,0;;;;;;
puls;12,31;75,7;;;;;;
hoofs;12,31;72,2;;;;;;
hozen;12,31;72,2;;;;;;
schandvlek;12,31;72,2;;;;;;
garnizoen;12,31;65,0;;;;;;
hangop;12,31;65,0;;;;;;
schaamlap;12,31;65,0;;;;;;
tilde;12,31;65,0;;;;;;
vitrage;12,31;65,0;;;;;;
sterilisatie;12,31;100,0;;;;;;
condor;12,31;64,4;;;;;;
contactueel;12,31;88,9;;;;;;
heterofilie;12,31;88,9;;;;;;
hoogverraad;12,31;88,9;;;;;;
inborst;12,31;88,9;;;;;;
indroevig;12,31;88,9;;;;;;
kaaiman;12,31;88,9;;;;;;
meerprijs;12,31;88,9;;;;;;
oeverloos;12,31;88,9;;;;;;
patser;12,31;88,9;;;;;;
plomberen;12,31;88,9;;;;;;
rangeren;12,31;88,9;;;;;;
verloederen;12,31;88,9;;;;;;
vormleer;12,31;88,9;;;;;;
wilsuiting;12,31;88,9;;;;;;
pastoraat;12,31;80,0;;;;;;
schalks;12,31;80,0;;;;;;
sujet;12,31;89,7;;;;;;
degoutant;12,32;95,0;;;;;;
gastarbeider;12,32;95,0;;;;;;
opperen;12,32;95,0;;;;;;
supersonisch;12,32;95,0;;;;;;
gedwee;12,32;83,4;;;;;;
stramien;12,32;78,5;;;;;;
linze;12,33;79,5;;;;;;
pocherig;12,33;93,3;;;;;;
aandrijving;12,33;100,0;;;;;;
aanwerven;12,33;100,0;;;;;;
algebraïsch;12,33;100,0;;;;;;
aristocraat;12,33;100,0;;;;;;
astronomisch;12,33;100,0;;;;;;
bepleiten;12,33;100,0;;;;;;
bevelschrift;12,33;100,0;;;;;;
boeddhistisch;12,33;100,0;;;;;;
burgerwacht;12,33;100,0;;;;;;
calorie;12,33;100,0;;;;;;
commercial;12,33;100,0;;;;;;
coyote;12,33;100,0;;;;;;
decibel;12,33;100,0;;;;;;
democraat;12,33;100,0;;;;;;
eindwerk;12,33;100,0;;;;;;
engagement;12,33;100,0;;;;;;
evolutieleer;12,33;100,0;;;;;;
fervent;12,33;100,0;;;;;;
filosofisch;12,33;100,0;;;;;;
gouvernante;12,33;100,0;;;;;;
haarzakje;12,33;100,0;;;;;;
hiërarchie;12,33;100,0;;;;;;
hoorzitting;12,33;100,0;;;;;;
imaginair;12,33;100,0;;;;;;
inachtneming;12,33;100,0;;;;;;
indirect;12,33;100,0;;;;;;
initieel;12,33;100,0;;;;;;
koppeling;12,33;100,0;;;;;;
legaliteit;12,33;100,0;;;;;;
maitresse;12,33;100,0;;;;;;
ontoereikend;12,33;100,0;;;;;;
personalia;12,33;100,0;;;;;;
perspectief;12,33;100,0;;;;;;
pionier;12,33;100,0;;;;;;
preventief;12,33;100,0;;;;;;
proportioneel;12,33;100,0;;;;;;
pyromaan;12,33;100,0;;;;;;
recherche;12,33;100,0;;;;;;
resulteren;12,33;100,0;;;;;;
rukker;12,33;100,0;;;;;;
schildklier;12,33;100,0;;;;;;
schrijnend;12,33;100,0;;;;;;
subjectief;12,33;100,0;;;;;;
thermisch;12,33;100,0;;;;;;
touroperator;12,33;100,0;;;;;;
transformatie;12,33;100,0;;;;;;
variëteit;12,33;100,0;;;;;;
verbouwereerd;12,33;100,0;;;;;;
vitaliteit;12,33;100,0;;;;;;
vogelen;12,33;100,0;;;;;;
workaholic;12,33;100,0;;;;;;
wrevelig;12,33;100,0;;;;;;
behoudens;12,33;90,0;;;;;;
bezieler;12,33;90,0;;;;;;
hoogdravend;12,33;90,0;;;;;;
ijveraar;12,33;90,0;;;;;;
pandjeshuis;12,33;90,0;;;;;;
afhandig;12,33;83,3;;;;;;
alchemist;12,33;83,3;;;;;;
declamatie;12,33;83,3;;;;;;
fijnmazig;12,33;83,3;;;;;;
krielkip;12,33;83,3;;;;;;
lulhannes;12,33;83,3;;;;;;
monotonie;12,33;83,3;;;;;;
schoffelen;12,33;83,3;;;;;;
souffleur;12,33;83,3;;;;;;
teerhartig;12,33;83,3;;;;;;
toegenegen;12,33;83,3;;;;;;
verketteren;12,33;83,3;;;;;;
vermoeienis;12,33;83,3;;;;;;
gerieven;12,33;75,0;;;;;;
wielewaal;12,33;75,0;;;;;;
bleekzucht;12,33;66,7;;;;;;
dwingelandij;12,33;66,7;;;;;;
hekeldicht;12,33;66,7;;;;;;
kielhalen;12,33;66,7;;;;;;
laveren;12,33;66,7;;;;;;
posteren;12,33;66,7;;;;;;
relevatie;12,33;66,7;;;;;;
witheet;12,33;66,7;;;;;;
bunzing;12,33;60,0;;;;;;
verkerven;12,33;60,0;;;;;;
emballage;12,33;50,0;;;;;;
kampement;12,33;50,0;;;;;;
koeterwaals;12,33;50,0;;;;;;
batig;12,33;45,0;;;;;;
snoeven;12,33;30,0;;;;;;
brallen;12,33;16,7;;;;;;
kenau;12,33;16,7;;;;;;
scherzo;12,33;16,7;;;;;;
trens;12,33;16,7;;;;;;
bunder;12,33;15,0;;;;;;
menist;12,33;15,0;;;;;;
vitaal;12,33;98,7;;;;;;
onwrikbaar;12,33;97,8;;;;;;
vergankelijk;12,33;96,9;;;;;;
schee;12,33;27,8;;;;;;
keest;12,33;18,0;;;;;;
magma;12,33;94,6;;;;;;
zwavel;12,34;100,0;;;;;;
nikkel;12,34;97,8;;;;;;
peso;12,34;69,4;;;;;;
vedel;12,34;26,2;;;;;;
ficus;12,35;61,8;;;;;;
bezwaarlijk;12,35;100,0;;;;;;
emigratie;12,35;100,0;;;;;;
gedragscode;12,35;100,0;;;;;;
golflengte;12,35;100,0;;;;;;
hoornvlies;12,35;100,0;;;;;;
karakterisering;12,35;100,0;;;;;;
pendelaar;12,35;100,0;;;;;;
quitte;12,35;100,0;;;;;;
structureel;12,35;100,0;;;;;;
turbulent;12,35;100,0;;;;;;
achterstallig;12,35;94,4;;;;;;
bissen;12,35;94,4;;;;;;
clientèle;12,35;94,4;;;;;;
geconstipeerd;12,35;94,4;;;;;;
kitscherig;12,35;94,4;;;;;;
lofrede;12,35;94,4;;;;;;
martelgang;12,35;94,4;;;;;;
maturiteit;12,35;94,4;;;;;;
ontzaglijk;12,35;94,4;;;;;;
provocatie;12,35;94,4;;;;;;
raadsheer;12,35;94,4;;;;;;
raffinaderij;12,35;94,4;;;;;;
rassenhaat;12,35;94,4;;;;;;
romanist;12,35;94,4;;;;;;
scalperen;12,35;94,4;;;;;;
staalwol;12,35;94,4;;;;;;
trouwhartig;12,35;94,4;;;;;;
vermaning;12,35;94,4;;;;;;
wegteren;12,35;94,4;;;;;;
wettigen;12,35;94,4;;;;;;
zwendel;12,35;94,4;;;;;;
lijnzaad;12,35;85,0;;;;;;
rouleren;12,35;85,0;;;;;;
kavel;12,35;60,9;;;;;;
afdracht;12,36;77,8;;;;;;
flatteus;12,36;77,8;;;;;;
gelederen;12,36;77,8;;;;;;
haspelen;12,36;77,8;;;;;;
pacifiek;12,36;77,8;;;;;;
zwartgallig;12,36;77,8;;;;;;
dralen;12,36;70,0;;;;;;
spekslager;12,36;70,0;;;;;;
notie;12,36;99,1;;;;;;
civet;12,36;22,0;;;;;;
cellofaan;12,36;61,1;;;;;;
fat;12,36;61,1;;;;;;
schimpen;12,36;61,1;;;;;;
kirsch;12,36;55,0;;;;;;
mohair;12,36;55,0;;;;;;
mortier;12,36;55,0;;;;;;
junk;12,37;99,3;;;;;;
taiga;12,37;68,5;;;;;;
afvallig;12,37;95,0;;;;;;
endeldarm;12,37;95,0;;;;;;
mokkel;12,37;95,0;;;;;;
onderbouw;12,37;95,0;;;;;;
onthaasten;12,37;95,0;;;;;;
ontstellend;12,37;95,0;;;;;;
plaveisel;12,37;95,0;;;;;;
prevelen;12,37;95,0;;;;;;
etser;12,37;78,2;;;;;;
major;12,37;100,0;;;;;;
laborant;12,37;100,0;;;;;;
catamaran;12,38;90,3;;;;;;
botvieren;12,38;88,9;;;;;;
dwepen;12,38;88,9;;;;;;
gondelier;12,38;88,9;;;;;;
profilering;12,38;88,9;;;;;;
tegenwerping;12,38;88,9;;;;;;
tutoyeren;12,38;88,9;;;;;;
frezen;12,38;80,0;;;;;;
geleed;12,38;80,0;;;;;;
verfomfaaid;12,38;80,0;;;;;;
dissel;12,38;44,4;;;;;;
onkies;12,38;44,4;;;;;;
vrank;12,38;44,4;;;;;;
ruche;12,38;40,0;;;;;;
vlugzout;12,38;40,0;;;;;;
jota;12,38;91,7;;;;;;
none;12,38;87,0;;;;;;
rekruut;12,38;100,0;;;;;;
dementie;12,38;100,0;;;;;;
polk;12,38;26,0;;;;;;
ressorteren;12,38;72,2;;;;;;
singlet;12,38;72,2;;;;;;
thermen;12,38;72,2;;;;;;
welgevallig;12,38;72,2;;;;;;
bestieren;12,38;65,0;;;;;;
gekscheren;12,38;65,0;;;;;;
tune;12,39;96,8;;;;;;
heros;12,39;88,0;;;;;;
adverteerder;12,39;100,0;;;;;;
aerodynamisch;12,39;100,0;;;;;;
autopsie;12,39;100,0;;;;;;
cellulitis;12,39;100,0;;;;;;
citadel;12,39;100,0;;;;;;
claustrofobie;12,39;100,0;;;;;;
clitoris;12,39;100,0;;;;;;
cocaïne;12,39;100,0;;;;;;
conferentie;12,39;100,0;;;;;;
dizzy;12,39;100,0;;;;;;
eerbiedwaardig;12,39;100,0;;;;;;
ejaculatie;12,39;100,0;;;;;;
epiloog;12,39;100,0;;;;;;
euthanasie;12,39;100,0;;;;;;
faliekant;12,39;100,0;;;;;;
financier;12,39;100,0;;;;;;
finesse;12,39;100,0;;;;;;
ijspriem;12,39;100,0;;;;;;
imponerend;12,39;100,0;;;;;;
interactie;12,39;100,0;;;;;;
isoleercel;12,39;100,0;;;;;;
jetlag;12,39;100,0;;;;;;
koffieshop;12,39;100,0;;;;;;
loonfiche;12,39;100,0;;;;;;
maagdenvlies;12,39;100,0;;;;;;
manifestatie;12,39;100,0;;;;;;
maquette;12,39;100,0;;;;;;
mechaniseren;12,39;100,0;;;;;;
medestudent;12,39;100,0;;;;;;
meteoroloog;12,39;100,0;;;;;;
ministerieel;12,39;100,0;;;;;;
mustang;12,39;100,0;;;;;;
nomadisch;12,39;100,0;;;;;;
onaantastbaar;12,39;100,0;;;;;;
onafzienbaar;12,39;100,0;;;;;;
onbevangen;12,39;100,0;;;;;;
onderbetalen;12,39;100,0;;;;;;
onteigening;12,39;100,0;;;;;;
ontzetting;12,39;100,0;;;;;;
onwezenlijk;12,39;100,0;;;;;;
overhevelen;12,39;100,0;;;;;;
platina;12,39;100,0;;;;;;
praktiserend;12,39;100,0;;;;;;
principieel;12,39;100,0;;;;;;
psychisch;12,39;100,0;;;;;;
recovery;12,39;100,0;;;;;;
rekruteren;12,39;100,0;;;;;;
relativeren;12,39;100,0;;;;;;
schokbreker;12,39;100,0;;;;;;
simulatie;12,39;100,0;;;;;;
skippen;12,39;100,0;;;;;;
smetvrij;12,39;100,0;;;;;;
steekproef;12,39;100,0;;;;;;
stereotype;12,39;100,0;;;;;;
stimulatie;12,39;100,0;;;;;;
stoned;12,39;100,0;;;;;;
subtiliteit;12,39;100,0;;;;;;
tirannie;12,39;100,0;;;;;;
uitdijen;12,39;100,0;;;;;;
urgentie;12,39;100,0;;;;;;
verachten;12,39;100,0;;;;;;
verzadigen;12,39;100,0;;;;;;
voorgeleiden;12,39;100,0;;;;;;
waanvoorstelling;12,39;100,0;;;;;;
winzucht;12,39;100,0;;;;;;
koopvaardij;12,39;90,0;;;;;;
migratie;12,39;90,0;;;;;;
tweespraak;12,39;90,0;;;;;;
vergulden;12,39;90,0;;;;;;
roodvonk;12,40;74,6;;;;;;
censureren;12,40;100,0;;;;;;
chronisch;12,40;100,0;;;;;;
codering;12,40;100,0;;;;;;
cryptisch;12,40;100,0;;;;;;
darmwand;12,40;100,0;;;;;;
draagkracht;12,40;100,0;;;;;;
echografie;12,40;100,0;;;;;;
elitair;12,40;100,0;;;;;;
fysica;12,40;100,0;;;;;;
hardware;12,40;100,0;;;;;;
infiltrant;12,40;100,0;;;;;;
monogaam;12,40;100,0;;;;;;
onachtzaam;12,40;100,0;;;;;;
onthouding;12,40;100,0;;;;;;
passiviteit;12,40;100,0;;;;;;
pornografisch;12,40;100,0;;;;;;
prestigieus;12,40;100,0;;;;;;
radiografie;12,40;100,0;;;;;;
scheurbuik;12,40;100,0;;;;;;
sectie;12,40;100,0;;;;;;
spiraaltje;12,40;100,0;;;;;;
temperen;12,40;100,0;;;;;;
tolerantie;12,40;100,0;;;;;;
urgent;12,40;100,0;;;;;;
veredelen;12,40;100,0;;;;;;
verheerlijken;12,40;100,0;;;;;;
drinkgelag;12,40;83,3;;;;;;
gestadig;12,40;83,3;;;;;;
kapsones;12,40;83,3;;;;;;
manufacturen;12,40;83,3;;;;;;
mistrouwig;12,40;83,3;;;;;;
verloedering;12,40;83,3;;;;;;
voorspraak;12,40;83,3;;;;;;
wachtgeld;12,40;83,3;;;;;;
aanstonds;12,40;75,0;;;;;;
bariton;12,40;75,0;;;;;;
beëdigen;12,40;55,6;;;;;;
gewrocht;12,40;55,6;;;;;;
handenbinder;12,40;55,6;;;;;;
hutselen;12,40;55,6;;;;;;
liefhebberen;12,40;55,6;;;;;;
malt;12,40;55,6;;;;;;
voorland;12,40;55,6;;;;;;
zieltogen;12,40;50,0;;;;;;
stuwadoor;12,40;27,8;;;;;;
ledenpop;12,40;25,0;;;;;;
tegenvoeter;12,40;25,0;;;;;;
dietist;12,40;100,0;;;;;;
F16;12,40;100,0;;;;;;
objectief;12,40;100,0;;;;;;
potentie;12,40;100,0;;;;;;
trance;12,40;100,0;;;;;;
acuut;12,40;99,1;;;;;;
trippen;12,40;98,2;;;;;;
perversie;12,40;97,3;;;;;;
obsceen;12,40;96,0;;;;;;
snobistisch;12,40;89,7;;;;;;
isostar;12,40;79,2;;;;;;
krols;12,40;78,9;;;;;;
braadslee;12,40;33,3;;;;;;
tosti;12,41;72,4;;;;;;
rotan;12,41;57,0;;;;;;
bandbreedte;12,41;94,4;;;;;;
categoriek;12,41;94,4;;;;;;
desastreus;12,41;94,4;;;;;;
eenzelvig;12,41;94,4;;;;;;
enquêteren;12,41;94,4;;;;;;
fiscaliteit;12,41;94,4;;;;;;
inbedden;12,41;94,4;;;;;;
initialiseren;12,41;94,4;;;;;;
inleider;12,41;94,4;;;;;;
jetset;12,41;94,4;;;;;;
ketteren;12,41;94,4;;;;;;
leergeld;12,41;94,4;;;;;;
lijfeigene;12,41;94,4;;;;;;
spervuur;12,41;94,4;;;;;;
vereenzelvigen;12,41;94,4;;;;;;
wedijver;12,41;94,4;;;;;;
dienstbetoon;12,41;85,0;;;;;;
topaas;12,41;52,3;;;;;;
therapeut;12,42;100,0;;;;;;
gordelroos;12,42;66,7;;;;;;
kleinood;12,42;66,7;;;;;;
klissen;12,42;66,7;;;;;;
peppil;12,42;66,7;;;;;;
revers;12,42;66,7;;;;;;
seigneur;12,42;66,7;;;;;;
vagelijk;12,42;66,7;;;;;;
bugel;12,42;46,8;;;;;;
paardrift;12,42;95,0;;;;;;
mulat;12,42;91,6;;;;;;
heler;12,42;98,0;;;;;;
daalder;12,43;56,7;;;;;;
ammunitie;12,43;77,8;;;;;;
bereisd;12,43;77,8;;;;;;
coaster;12,43;77,8;;;;;;
gevest;12,43;77,8;;;;;;
huichelarij;12,43;77,8;;;;;;
ibis;12,43;77,8;;;;;;
ijking;12,43;77,8;;;;;;
netnummer;12,43;77,8;;;;;;
respijt;12,43;77,8;;;;;;
setter;12,43;77,8;;;;;;
gobelin;12,43;38,9;;;;;;
klatergoud;12,43;38,9;;;;;;
lippendienst;12,43;38,9;;;;;;
lisdodde;12,43;38,9;;;;;;
minuterie;12,43;38,9;;;;;;
ontrieven;12,43;38,9;;;;;;
ponsen;12,43;38,9;;;;;;
vrijheer;12,43;38,9;;;;;;
rei;12,43;35,0;;;;;;
berst;12,43;13,2;;;;;;
cariës;12,44;88,9;;;;;;
indijken;12,44;88,9;;;;;;
perskaart;12,44;88,9;;;;;;
plaque;12,44;88,9;;;;;;
verrukken;12,44;88,9;;;;;;
wichelaar;12,44;88,9;;;;;;
inhalig;12,44;80,0;;;;;;
tergen;12,44;80,0;;;;;;
pinot;12,44;50,0;;;;;;
wichelroede;12,44;77,3;;;;;;
aanheffen;12,44;100,0;;;;;;
aardstralen;12,44;100,0;;;;;;
audiovisueel;12,44;100,0;;;;;;
autoriseren;12,44;100,0;;;;;;
beenmerg;12,44;100,0;;;;;;
berechten;12,44;100,0;;;;;;
certificaat;12,44;100,0;;;;;;
coupon;12,44;100,0;;;;;;
defensie;12,44;100,0;;;;;;
deporteren;12,44;100,0;;;;;;
dialectisch;12,44;100,0;;;;;;
digitaliseren;12,44;100,0;;;;;;
frappant;12,44;100,0;;;;;;
fysiotherapie;12,44;100,0;;;;;;
galsteen;12,44;100,0;;;;;;
garneren;12,44;100,0;;;;;;
gastspreker;12,44;100,0;;;;;;
geestverwant;12,44;100,0;;;;;;
genereus;12,44;100,0;;;;;;
genuanceerd;12,44;100,0;;;;;;
halfpension;12,44;100,0;;;;;;
harmoniseren;12,44;100,0;;;;;;
heroïne;12,44;100,0;;;;;;
innovatief;12,44;100,0;;;;;;
jaarverslag;12,44;100,0;;;;;;
kanaliseren;12,44;100,0;;;;;;
keramisch;12,44;100,0;;;;;;
ketterij;12,44;100,0;;;;;;
klompvoet;12,44;100,0;;;;;;
kwijtschelden;12,44;100,0;;;;;;
legitiem;12,44;100,0;;;;;;
luchtledig;12,44;100,0;;;;;;
mascarpone;12,44;100,0;;;;;;
naïviteit;12,44;100,0;;;;;;
neuker;12,44;100,0;;;;;;
obesitas;12,44;100,0;;;;;;
ontbieden;12,44;100,0;;;;;;
politica;12,44;100,0;;;;;;
promenade;12,44;100,0;;;;;;
reconstrueren;12,44;100,0;;;;;;
recreatief;12,44;100,0;;;;;;
recuperatie;12,44;100,0;;;;;;
romaans;12,44;100,0;;;;;;
secretie;12,44;100,0;;;;;;
speleoloog;12,44;100,0;;;;;;
stimulator;12,44;100,0;;;;;;
straight;12,44;100,0;;;;;;
synthetisch;12,44;100,0;;;;;;
vastgoed;12,44;100,0;;;;;;
visagiste;12,44;100,0;;;;;;
voorvechter;12,44;100,0;;;;;;
wapenbroeder;12,44;100,0;;;;;;
zaadlozing;12,44;100,0;;;;;;
zenuwinzinking;12,44;100,0;;;;;;
gedijen;12,44;90,0;;;;;;
haarvat;12,44;90,0;;;;;;
vetzucht;12,44;90,0;;;;;;
beitsen;12,44;50,0;;;;;;
brasem;12,44;45,0;;;;;;
kolderiek;12,44;45,0;;;;;;
yank;12,44;72,0;;;;;;
rozet;12,45;82,9;;;;;;
dinar;12,45;67,4;;;;;;
aarding;12,45;100,0;;;;;;
belichamen;12,45;100,0;;;;;;
bèta;12,45;100,0;;;;;;
chloroform;12,45;100,0;;;;;;
classificeren;12,45;100,0;;;;;;
exhibitie;12,45;100,0;;;;;;
impuls;12,45;100,0;;;;;;
muiterij;12,45;100,0;;;;;;
promoveren;12,45;100,0;;;;;;
ribfluweel;12,45;100,0;;;;;;
screentest;12,45;100,0;;;;;;
sensitief;12,45;100,0;;;;;;
decimeren;12,45;61,1;;;;;;
kwestieus;12,45;61,1;;;;;;
paukenist;12,45;61,1;;;;;;
surplacen;12,45;61,1;;;;;;
tersluiks;12,45;61,1;;;;;;
zemelen;12,45;61,1;;;;;;
gevoeglijk;12,45;55,0;;;;;;
tomahawk;12,45;55,0;;;;;;
nawee;12,46;98,1;;;;;;
dummy;12,46;95,5;;;;;;
arctisch;12,46;72,2;;;;;;
balein;12,46;72,2;;;;;;
bastion;12,46;72,2;;;;;;
blauwtong;12,46;72,2;;;;;;
hakketakken;12,46;72,2;;;;;;
hoornlaag;12,46;72,2;;;;;;
ijsheiligen;12,46;72,2;;;;;;
neerzijgen;12,46;72,2;;;;;;
patriciër;12,46;72,2;;;;;;
sliding;12,46;72,2;;;;;;
stonde;12,46;72,2;;;;;;
vergenoegd;12,46;72,2;;;;;;
collant;12,46;65,0;;;;;;
cluster;12,46;100,0;;;;;;
idealistisch;12,46;100,0;;;;;;
rationeel;12,46;99,6;;;;;;
begeerte;12,46;99,1;;;;;;
solide;12,46;97,8;;;;;;
halfslachtig;12,46;96,9;;;;;;
minzaam;12,46;96,9;;;;;;
dictatoriaal;12,47;99,1;;;;;;
hardvochtig;12,47;92,4;;;;;;
autononoom;12,47;88,8;;;;;;
bezadigd;12,47;83,3;;;;;;
briefhoofd;12,47;83,3;;;;;;
defilé;12,47;83,3;;;;;;
drijfgas;12,47;83,3;;;;;;
gedegen;12,47;83,3;;;;;;
geldelijk;12,47;83,3;;;;;;
herbarium;12,47;83,3;;;;;;
hoererij;12,47;83,3;;;;;;
luwen;12,47;83,3;;;;;;
pekelbad;12,47;83,3;;;;;;
